refund_request_id,order_id,payment_id,customer_id,decision_time,reason_code,claimed_refund_amount_paise,gateway_authorized_execution_amount_paise,requested_quantity,returnless_requested,evidence_provided,is_refund_abuse_simulated,simulation_scenario,outcome_available_at,verification_result_simulated,partition,lane
v2_rr_0010291,ord_0034815,v2_pay_0010291,cus_129fefda52ea5bbc,2011-10-15T05:50:04.661138091Z,other,2791185,2791185,246,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010292,ord_0033670,v2_pay_0010292,cus_66ad5b94049a0648,2011-10-15T09:37:48.939625146Z,not_received,27121803,27121803,2469,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010293,ord_0034687,v2_pay_0010293,cus_87fe446eb20ce62b,2011-10-15T10:28:47.477364103Z,missing,2975343,2975343,257,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010294,ord_0034252,v2_pay_0010294,cus_831ee6ea5867ecf5,2011-10-15T10:51:11.073281553Z,other,2389652,2389652,363,True,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010295,ord_0034320,v2_pay_0010295,cus_160d47b622fbc088,2011-10-15T10:54:55.158590367Z,not_received,353349,353349,121,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010296,ord_0033525,v2_pay_0010296,cus_31f59074fa7bfebe,2011-10-15T12:05:33.123820659Z,damaged,3049286,3049286,238,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010297,ord_0034961,v2_pay_0010297,cus_600172b60fa8e647,2011-10-15T12:17:22.519508074Z,missing,599527,599527,55,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010298,ord_0034107,v2_pay_0010298,cus_20f17b9d6706f69e,2011-10-15T15:06:25.093876461Z,missing,186395,186395,29,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010299,ord_0033673,v2_pay_0010299,cus_ede8777119cad06b,2011-10-15T15:20:35.834605514Z,damaged,2865968,2865968,265,True,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010300,ord_0034739,v2_pay_0010300,cus_d16ee0ac772979f1,2011-10-15T15:45:58.387243840Z,size,1591374,1591374,116,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010301,ord_0033688,v2_pay_0010301,cus_e67dbc3ba04389fd,2011-10-15T17:12:38.049758953Z,damaged,387500,387500,117,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010302,ord_0034483,v2_pay_0010302,cus_75466ed9e3f6a6ef,2011-10-15T17:30:30.212892783Z,not_received,2315130,2315130,518,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010303,ord_0034208,v2_pay_0010303,cus_cad2ab0a65a4d433,2011-10-15T20:08:05.397521085Z,other,7225730,7225730,779,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010304,ord_0033916,v2_pay_0010304,cus_b9fa6da107d8bf17,2011-10-15T20:09:19.477294293Z,not_received,1413215,1413215,54,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010305,ord_0033674,v2_pay_0010305,cus_3b7e5006d9899837,2011-10-15T21:24:10.221551826Z,damaged,654933,654933,120,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010306,ord_0034469,v2_pay_0010306,cus_7617ea97dea2e00f,2011-10-16T00:58:54.872307484Z,damaged,2297489,2297489,52,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010307,ord_0034132,v2_pay_0010307,cus_a927d3f0fb83b0eb,2011-10-16T01:08:19.539682818Z,damaged,726480,726480,51,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010308,ord_0034809,v2_pay_0010308,cus_4272dab40f38c74a,2011-10-16T02:10:17.781477595Z,other,547683,547683,10,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010309,ord_0035031,v2_pay_0010309,cus_f06261d6c1af8386,2011-10-16T02:35:28.644054580Z,size,2301122,2301122,39,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010310,ord_0033739,v2_pay_0010310,cus_e44f180b7b48752f,2011-10-16T03:00:11.069659354Z,size,5084928,5084928,2198,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010311,ord_0033788,v2_pay_0010311,cus_c7f26e170c2aca73,2011-10-16T03:36:53.039271729Z,size,2475830,2475830,54,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010312,ord_0034214,v2_pay_0010312,cus_661eb23a53d0fe4d,2011-10-16T06:42:23.410717044Z,other,1360524,1360524,99,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010313,ord_0034276,v2_pay_0010313,cus_b084f98ed94709cc,2011-10-16T08:02:27.724545771Z,not_received,1000135,1000135,198,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010314,ord_0033970,v2_pay_0010314,cus_ec5a92c70f3494d9,2011-10-16T08:28:10.361433912Z,not_received,1603235,1603235,247,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010315,ord_0034565,v2_pay_0010315,cus_7d9985200ab69361,2011-10-16T09:08:02.688081859Z,missing,2762145,2762145,79,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010316,ord_0033943,v2_pay_0010316,cus_fcef39ec95c7e1a2,2011-10-16T09:22:57.681709119Z,damaged,465731,465731,45,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010317,ord_0034610,v2_pay_0010317,cus_943b2e85c51813fd,2011-10-16T11:00:17.926703730Z,not_received,845587,845587,68,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010318,ord_0034828,v2_pay_0010318,cus_c66a702df87a9b54,2011-10-16T11:51:09.891943549Z,missing,1218806,1218806,55,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010319,ord_0034945,v2_pay_0010319,cus_a45440c9990ffeaf,2011-10-16T12:10:12.015609756Z,not_received,404800,404800,34,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010320,ord_0035011,v2_pay_0010320,cus_671c97a5656a7a25,2011-10-16T14:23:05.702687250Z,damaged,1799749,1799749,111,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010321,ord_0034900,v2_pay_0010321,cus_d0d1872e39e10059,2011-10-16T14:50:17.440964539Z,damaged,2216427,2216427,115,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010322,ord_0034465,v2_pay_0010322,cus_94cb227330c0caf3,2011-10-16T18:21:35.144894356Z,other,3655684,3655684,90,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010323,ord_0033539,v2_pay_0010323,cus_b21578bbd4cb1bec,2011-10-16T19:05:08.756820227Z,not_received,4147026,4147026,189,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010324,ord_0034386,v2_pay_0010324,cus_69070d4cd2c35ce3,2011-10-16T19:36:37.828978764Z,other,10386632,10386632,364,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010325,ord_0034624,v2_pay_0010325,cus_033dcbed9472f93f,2011-10-16T19:54:45.358603148Z,other,1256189,1256189,31,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010326,ord_0033869,v2_pay_0010326,cus_1b3403efa26bfa5b,2011-10-16T20:17:15.090352580Z,size,1635288,1635288,239,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010327,ord_0033860,v2_pay_0010327,cus_40d0615e206c6c75,2011-10-16T22:53:08.368951958Z,damaged,582900,582900,57,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010328,ord_0034639,v2_pay_0010328,cus_c913146d7c5fbf7c,2011-10-16T23:00:16.521967383Z,damaged,855347,855347,174,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010329,ord_0034803,v2_pay_0010329,cus_bdda02c70b0b9713,2011-10-17T00:35:16.625805514Z,missing,576199,576199,5,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010330,ord_0033962,v2_pay_0010330,cus_ee9a3c9822e6285e,2011-10-17T04:47:48.989064964Z,not_received,1645871,1645871,584,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010331,ord_0034254,v2_pay_0010331,cus_30198ebbb539f266,2011-10-17T05:31:37.437339182Z,not_received,940919,940919,137,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010332,ord_0034009,v2_pay_0010332,cus_c0a56c00c766c148,2011-10-17T05:50:02.010155698Z,not_received,1883633,1883633,60,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010333,ord_0034755,v2_pay_0010333,cus_2bf9ae9cbaee128b,2011-10-17T06:13:18.645819422Z,missing,880798,880798,51,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010334,ord_0034380,v2_pay_0010334,cus_97e181905b26fe22,2011-10-17T06:59:51.697352233Z,damaged,3183665,3183665,57,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010335,ord_0034325,v2_pay_0010335,cus_83c6270346f69bb1,2011-10-17T07:41:41.171797492Z,not_received,1709278,1709278,109,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010336,ord_0034586,v2_pay_0010336,cus_ec31df8c6a2b38d9,2011-10-17T07:42:58.221010076Z,not_received,79373875,79373875,6877,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010337,ord_0033862,v2_pay_0010337,cus_2689a7e65cdd563d,2011-10-17T09:28:52.149433784Z,not_received,83481,83481,2,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010338,ord_0034281,v2_pay_0010338,cus_ba39d58e303de289,2011-10-17T09:35:37.448321318Z,not_received,9291526,9291526,349,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010339,ord_0035101,v2_pay_0010339,cus_759e2dab83cb9343,2011-10-17T11:40:16.702965161Z,size,205887,205887,50,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010340,ord_0034156,v2_pay_0010340,cus_baae9a5de2847645,2011-10-17T11:48:56.801717704Z,missing,1336090,1336090,59,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010341,ord_0034878,v2_pay_0010341,cus_e2a4facaa39569f3,2011-10-17T13:11:07.196312235Z,damaged,865911,865911,117,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010342,ord_0034960,v2_pay_0010342,cus_c4f89191535115b1,2011-10-17T14:50:51.218639960Z,other,1754969,1754969,243,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010343,ord_0034057,v2_pay_0010343,cus_5fd2f5d691a4f3fd,2011-10-17T18:14:22.838296938Z,missing,303128,303128,2,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010344,ord_0034934,v2_pay_0010344,cus_f1e7c32ec1ff7a48,2011-10-17T18:51:45.783410174Z,size,613995,613995,159,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010345,ord_0034596,v2_pay_0010345,cus_2a02e0e39b4b039b,2011-10-17T19:29:19.516190494Z,missing,143615,143615,11,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010346,ord_0034390,v2_pay_0010346,cus_d4e722adbc4a6add,2011-10-17T20:38:31.335371198Z,not_received,497146,497146,61,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010347,ord_0034292,v2_pay_0010347,cus_35ee0b40ab9b768d,2011-10-17T20:54:06.799524304Z,missing,355013,355013,44,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010348,ord_0034979,v2_pay_0010348,cus_4b831e39a37cfe7c,2011-10-17T21:46:45.802577922Z,damaged,1369992,1369992,52,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010349,ord_0034695,v2_pay_0010349,cus_e02719241987b4e0,2011-10-17T21:59:19.994833147Z,size,2807263,2807263,270,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010350,ord_0034689,v2_pay_0010350,cus_164a03c7ee262689,2011-10-17T22:45:41.776521192Z,damaged,1783404,1783404,45,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010351,ord_0034305,v2_pay_0010351,cus_bce426aabb9d96bd,2011-10-17T22:58:15.653668570Z,missing,159763,159763,8,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010352,ord_0034085,v2_pay_0010352,cus_6f7797d29a32c392,2011-10-18T00:05:28.266286150Z,missing,239804,239804,70,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010353,ord_0034065,v2_pay_0010353,cus_11a5f69d375e268f,2011-10-18T03:02:53.208701266Z,missing,518639,518639,121,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010354,ord_0033826,v2_pay_0010354,cus_34371dc52c585da0,2011-10-18T04:05:21.425790601Z,size,1938376,1938376,71,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010355,ord_0034728,v2_pay_0010355,cus_6e3486a21dd36e23,2011-10-18T04:15:36.087613146Z,other,1764600,1764600,54,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010356,ord_0034137,v2_pay_0010356,cus_a7d827b946520782,2011-10-18T05:19:49.169559446Z,not_received,8335857,8335857,515,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010357,ord_0034652,v2_pay_0010357,cus_05a2b7962709822f,2011-10-18T06:13:37.694886216Z,missing,5866431,5866431,301,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010358,ord_0033890,v2_pay_0010358,cus_cc1836fb587d7b14,2011-10-18T07:02:52.020509143Z,damaged,3324345,3324345,76,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010359,ord_0034209,v2_pay_0010359,cus_a4f9ec5000265663,2011-10-18T07:20:32.412911959Z,missing,18089606,18089606,335,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010360,ord_0033740,v2_pay_0010360,cus_52e731938e028461,2011-10-18T09:36:06.105348768Z,other,6115637,6115637,136,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010361,ord_0034369,v2_pay_0010361,cus_5a2e123baf033bce,2011-10-18T10:31:50.464557925Z,other,5166240,5166240,321,True,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010362,ord_0034603,v2_pay_0010362,cus_9fb8f6da8f2f12c0,2011-10-18T14:06:08.982519438Z,missing,1257088,1257088,67,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010363,ord_0035300,v2_pay_0010363,cus_7dbaddd861b02567,2011-10-18T15:23:25.596270502Z,missing,2384994,2384994,119,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010364,ord_0033824,v2_pay_0010364,cus_6c56947d0ee848b8,2011-10-18T16:32:35.182124018Z,not_received,8249403,8249403,2146,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010365,ord_0035186,v2_pay_0010365,cus_478cae824a9c109c,2011-10-18T17:14:38.573293858Z,size,1983414,1983414,106,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010366,ord_0034001,v2_pay_0010366,cus_90fbf655fe58d625,2011-10-18T18:25:11.640825262Z,not_received,4710701,4710701,98,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010367,ord_0033934,v2_pay_0010367,cus_6033c822118e9100,2011-10-18T20:17:32.238858310Z,damaged,686060,686060,231,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010368,ord_0034207,v2_pay_0010368,cus_7f6760018a46e466,2011-10-19T00:14:01.036078022Z,damaged,620066,620066,132,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010369,ord_0034609,v2_pay_0010369,cus_34371dc52c585da0,2011-10-19T01:06:00.112221510Z,size,12644774,12644774,751,True,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010370,ord_0034716,v2_pay_0010370,cus_55cd5dd7a944426f,2011-10-19T01:33:36.510817018Z,other,870346,870346,103,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010371,ord_0034343,v2_pay_0010371,cus_2d38bb710a8ef51a,2011-10-19T02:06:44.536881202Z,damaged,876316,876316,27,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010372,ord_0034151,v2_pay_0010372,cus_f3671488f1fb9fd7,2011-10-19T04:05:18.226634426Z,missing,895551,895551,116,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010373,ord_0034838,v2_pay_0010373,cus_29281acd34e6fcc5,2011-10-19T06:12:41.302116697Z,damaged,10475558,10475558,522,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010374,ord_0035120,v2_pay_0010374,cus_738186869bdfe00b,2011-10-19T08:19:11.657041371Z,not_received,265208,265208,74,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010375,ord_0034193,v2_pay_0010375,cus_944683ff4362839b,2011-10-19T09:05:05.528293324Z,damaged,529368,529368,141,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010376,ord_0034273,v2_pay_0010376,cus_b3ff713837555d9b,2011-10-19T09:29:56.860152777Z,damaged,112794,112794,6,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010377,ord_0034972,v2_pay_0010377,cus_f6b3cf5c7507cea0,2011-10-19T09:38:04.881261086Z,not_received,7272,7272,1,True,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010378,ord_0035094,v2_pay_0010378,cus_4724bfb5223e2880,2011-10-19T09:59:49.820406333Z,other,1457809,1457809,157,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010379,ord_0034060,v2_pay_0010379,cus_107b326e4c12a880,2011-10-19T10:28:33.835879603Z,other,4684842,4684842,257,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010380,ord_0033660,v2_pay_0010380,cus_bdcd6f5ae68d6ed8,2011-10-19T10:53:05.376486951Z,not_received,4743260,4743260,171,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010381,ord_0034634,v2_pay_0010381,cus_7f9d8a6205c36489,2011-10-19T11:00:17.746205798Z,other,1530309,1530309,73,True,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010382,ord_0033921,v2_pay_0010382,cus_adec828e773812f6,2011-10-19T11:38:05.811052380Z,not_received,1374568,1374568,66,True,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010383,ord_0035179,v2_pay_0010383,cus_282b8132feb87c5c,2011-10-19T11:41:45.330043201Z,missing,2580601,2580601,115,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010384,ord_0034814,v2_pay_0010384,cus_29adb9059403022a,2011-10-19T13:33:07.218101888Z,missing,2016287,2016287,154,True,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010385,ord_0034974,v2_pay_0010385,cus_ac5f635b418c896f,2011-10-19T16:06:20.033598182Z,damaged,141651,141651,12,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010386,ord_0033971,v2_pay_0010386,cus_c347a3765ab2f6c3,2011-10-19T16:30:51.098306557Z,size,3553399,3553399,338,True,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010387,ord_0034508,v2_pay_0010387,cus_917920e85daa3f1c,2011-10-19T19:53:49.313225072Z,size,1427019,1427019,83,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010388,ord_0034370,v2_pay_0010388,cus_1b3403efa26bfa5b,2011-10-19T21:52:46.934302154Z,damaged,820985,820985,10,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010389,ord_0033867,v2_pay_0010389,cus_4a742b6054b4d99d,2011-10-20T01:00:53.854039406Z,size,1580006,1580006,76,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010390,ord_0034145,v2_pay_0010390,cus_c50a51d8e904625d,2011-10-20T01:52:06.044926161Z,missing,6233891,6233891,236,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010391,ord_0034936,v2_pay_0010391,cus_b2e6e53d940e0a4e,2011-10-20T02:44:28.284849232Z,missing,6091465,6091465,407,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010392,ord_0034513,v2_pay_0010392,cus_cc7d6c818fc0248d,2011-10-20T04:16:14.170355273Z,not_received,1708877,1708877,135,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010393,ord_0034303,v2_pay_0010393,cus_2cb9982ea6f804be,2011-10-20T04:39:54.463395293Z,not_received,2517181,2517181,633,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010394,ord_0034790,v2_pay_0010394,cus_dbf5f8dcf7677347,2011-10-20T04:45:22.287419816Z,not_received,1204409,1204409,71,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010395,ord_0033900,v2_pay_0010395,cus_7f7e7966841abc89,2011-10-20T05:00:22.329470216Z,damaged,192246,192246,9,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010396,ord_0034264,v2_pay_0010396,cus_3fb4fb60b190393a,2011-10-20T07:43:13.052592373Z,not_received,5429994,5429994,149,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010397,ord_0035127,v2_pay_0010397,cus_c3708146be9ee9aa,2011-10-20T07:45:14.647518117Z,damaged,1010867,1010867,60,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010398,ord_0033910,v2_pay_0010398,cus_86823d5fc2f345bb,2011-10-20T07:50:17.456127584Z,damaged,2023685,2023685,74,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010399,ord_0034839,v2_pay_0010399,cus_ada69b43c290a7b2,2011-10-20T08:00:47.309375241Z,missing,2546508,2546508,121,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010400,ord_0035146,v2_pay_0010400,cus_f944227a588206d9,2011-10-20T08:21:31.654515823Z,damaged,548264,548264,42,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010401,ord_0033938,v2_pay_0010401,cus_4c51fa4e09f615e2,2011-10-20T09:30:04.107926317Z,other,7130003,7130003,513,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010402,ord_0034375,v2_pay_0010402,cus_158777226f9801f4,2011-10-20T09:30:46.074824424Z,missing,10580430,10580430,287,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010403,ord_0035419,v2_pay_0010403,cus_dc83786a4801b02e,2011-10-20T10:10:36.017360464Z,missing,2055187,2055187,146,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010404,ord_0034744,v2_pay_0010404,cus_07e56d416d35039f,2011-10-20T12:31:14.433854834Z,damaged,10549110,10549110,815,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010405,ord_0034645,v2_pay_0010405,cus_8dfcf6f648b342df,2011-10-20T12:32:32.940397342Z,other,330752,330752,143,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010406,ord_0034269,v2_pay_0010406,cus_48297ea0bcfc9f9f,2011-10-20T12:48:06.119728467Z,not_received,1371,1371,1,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010407,ord_0034832,v2_pay_0010407,cus_9bdf0375a63bf25e,2011-10-20T16:51:17.639286253Z,size,488463,488463,18,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010408,ord_0034307,v2_pay_0010408,cus_d101ea0452b675f8,2011-10-20T17:11:43.073461485Z,damaged,945856,945856,15,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010409,ord_0034797,v2_pay_0010409,cus_98a1876a2915e82d,2011-10-20T18:10:43.084321104Z,missing,2094859,2094859,33,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010410,ord_0035199,v2_pay_0010410,cus_e31260276f963960,2011-10-20T19:03:23.990948200Z,missing,948329,948329,40,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010411,ord_0034068,v2_pay_0010411,cus_1b3403efa26bfa5b,2011-10-20T22:12:19.198121208Z,not_received,3003460,3003460,91,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010412,ord_0034943,v2_pay_0010412,cus_9d1635d2922f0133,2011-10-20T22:49:53.044077847Z,damaged,14728,14728,1,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
