refund_request_id,is_refund_abuse_simulated,simulation_scenario,outcome_available_at,verification_result_simulated
v2_rr_0011453,False,routine_legitimate,2011-12-19T22:22:23.383169913Z,consistent
v2_rr_0011454,False,routine_legitimate,2011-12-24T01:28:06.952731474Z,consistent
v2_rr_0011455,False,routine_legitimate,2011-12-29T02:15:42.246637489Z,consistent
v2_rr_0011456,True,serial_false_claim,2011-12-25T02:23:31.957970872Z,inconsistent
v2_rr_0011457,False,routine_legitimate,2011-12-21T03:21:23.761591047Z,consistent
v2_rr_0011458,False,routine_legitimate,2011-12-23T06:02:59.094045039Z,consistent
v2_rr_0011459,False,routine_legitimate,2011-12-29T07:25:06.728667379Z,consistent
v2_rr_0011460,False,unusual_legitimate_purchase,2011-12-22T07:37:26.792662393Z,consistent
v2_rr_0011461,False,missing_evidence,2011-12-27T07:47:58.622211322Z,evidence_inconclusive
v2_rr_0011462,False,routine_legitimate,2011-12-25T07:54:31.663142190Z,consistent
v2_rr_0011463,False,verifier_unavailable,2011-12-22T08:34:48.632946426Z,verifier_unavailable
v2_rr_0011464,False,routine_legitimate,2011-12-21T10:01:03.370546141Z,consistent
v2_rr_0011465,False,routine_legitimate,2011-12-24T10:13:27.002354440Z,consistent
v2_rr_0011466,False,routine_legitimate,2011-12-23T10:21:49.443894738Z,consistent
v2_rr_0011467,False,genuine_product_defect_burst,2011-12-23T10:56:19.408862091Z,consistent
v2_rr_0011468,False,routine_legitimate,2011-12-21T11:01:26.352421465Z,evidence_inconclusive
v2_rr_0011469,False,routine_legitimate,2011-12-25T11:52:01.919885784Z,consistent
v2_rr_0011470,False,routine_legitimate,2011-12-25T12:28:47.204377987Z,consistent
v2_rr_0011471,False,routine_legitimate,2011-12-21T13:27:22.003781197Z,consistent
v2_rr_0011472,False,routine_legitimate,2011-12-28T13:39:21.051437196Z,consistent
v2_rr_0011473,False,high_value_loyal_customer,2011-12-22T14:00:18.683492522Z,consistent
v2_rr_0011474,False,first_time_refund,2011-12-26T15:43:48.457374856Z,consistent
v2_rr_0011475,False,cold_start_customer,2011-12-29T16:18:07.046423602Z,consistent
v2_rr_0011476,False,routine_legitimate,2011-12-22T16:52:10.382783785Z,consistent
v2_rr_0011477,False,routine_legitimate,2011-12-21T17:04:11.144547412Z,evidence_inconclusive
v2_rr_0011478,False,unusual_legitimate_purchase,2011-12-21T17:18:14.394606546Z,consistent
v2_rr_0011479,False,routine_legitimate,2011-12-26T18:08:19.868364909Z,consistent
v2_rr_0011480,False,routine_legitimate,2011-12-24T18:45:36.292299854Z,consistent
v2_rr_0011481,False,routine_legitimate,2011-12-29T18:57:05.230830673Z,consistent
v2_rr_0011482,False,missing_evidence,2011-12-24T20:40:34.518599824Z,evidence_inconclusive
v2_rr_0011483,False,verifier_unavailable,2011-12-23T21:29:04.931921121Z,verifier_unavailable
v2_rr_0011484,False,routine_legitimate,2011-12-20T22:29:30.340366322Z,consistent
v2_rr_0011485,False,routine_legitimate,2011-12-25T22:42:49.297512045Z,consistent
v2_rr_0011486,True,repeated_claim_pattern,2011-12-22T00:18:20.930936469Z,inconsistent
v2_rr_0011487,False,routine_legitimate,2011-12-24T01:10:56.303687865Z,consistent
v2_rr_0011488,False,routine_legitimate,2011-12-29T03:00:34.509780501Z,consistent
v2_rr_0011489,False,routine_legitimate,2011-12-28T03:21:04.238816677Z,consistent
v2_rr_0011490,False,routine_legitimate,2011-12-24T05:02:26.016831855Z,consistent
v2_rr_0011491,False,routine_legitimate,2011-12-28T05:13:18.744921906Z,consistent
v2_rr_0011492,False,genuine_product_defect_burst,2011-12-24T05:18:56.529034357Z,consistent
v2_rr_0011493,False,routine_legitimate,2011-12-22T05:44:13.930408528Z,consistent
v2_rr_0011494,False,high_value_loyal_customer,2011-12-23T06:01:01.587034572Z,consistent
v2_rr_0011495,False,first_time_refund,2011-12-22T08:18:09.987631668Z,consistent
v2_rr_0011496,True,peer_deviation,2011-12-28T08:33:58.013187132Z,inconsistent
v2_rr_0011497,False,routine_legitimate,2011-12-22T08:38:03.379837611Z,consistent
v2_rr_0011498,False,routine_legitimate,2011-12-24T08:55:31.802227138Z,consistent
v2_rr_0011499,False,cold_start_customer,2011-12-27T10:01:40.666324771Z,evidence_inconclusive
v2_rr_0011500,True,claim_timing,2011-12-30T11:20:52.260372770Z,inconsistent
v2_rr_0011501,False,routine_legitimate,2011-12-26T12:02:04.367348020Z,consistent
v2_rr_0011502,False,routine_legitimate,2011-12-26T13:52:36.086717366Z,consistent
v2_rr_0011503,False,routine_legitimate,2011-12-22T14:14:03.321134718Z,consistent
v2_rr_0011504,False,routine_legitimate,2011-12-23T14:51:09.781903534Z,consistent
v2_rr_0011505,False,routine_legitimate,2011-12-25T15:03:26.600476736Z,consistent
v2_rr_0011506,False,routine_legitimate,2011-12-28T17:03:17.145407596Z,consistent
v2_rr_0011507,False,routine_legitimate,2011-12-27T17:45:16.174915212Z,consistent
v2_rr_0011508,False,routine_legitimate,2011-12-23T18:59:21.555928131Z,consistent
v2_rr_0011509,True,claim_reason_inconsistency,2011-12-25T19:29:53.652205452Z,inconsistent
v2_rr_0011510,False,routine_legitimate,2011-12-28T19:30:04.233352686Z,consistent
v2_rr_0011511,False,routine_legitimate,2011-12-29T20:52:11.952537768Z,consistent
v2_rr_0011512,False,routine_legitimate,2011-12-24T20:53:46.068900865Z,consistent
v2_rr_0011513,False,unusual_legitimate_purchase,2011-12-29T21:07:26.254727624Z,consistent
v2_rr_0011514,False,missing_evidence,2011-12-29T21:15:55.334697061Z,evidence_inconclusive
v2_rr_0011515,False,routine_legitimate,2011-12-24T21:33:10.151892219Z,consistent
v2_rr_0011516,False,routine_legitimate,2011-12-27T22:57:22.259979777Z,consistent
v2_rr_0011517,False,verifier_unavailable,2011-12-27T23:02:41.004277448Z,verifier_unavailable
v2_rr_0011518,False,routine_legitimate,2011-12-21T23:10:21.272791168Z,consistent
v2_rr_0011519,False,routine_legitimate,2011-12-29T03:01:52.586131855Z,consistent
v2_rr_0011520,False,genuine_product_defect_burst,2011-12-24T07:28:13.719197020Z,consistent
v2_rr_0011521,False,routine_legitimate,2011-12-25T08:07:26.437125441Z,consistent
v2_rr_0011522,False,high_value_loyal_customer,2011-12-25T09:22:23.350479495Z,consistent
v2_rr_0011523,False,routine_legitimate,2011-12-25T10:31:39.802220696Z,consistent
v2_rr_0011524,False,routine_legitimate,2011-12-26T11:53:08.251072567Z,consistent
v2_rr_0011525,False,routine_legitimate,2011-12-27T13:20:16.108858738Z,consistent
v2_rr_0011526,False,routine_legitimate,2011-12-26T13:37:13.035224455Z,consistent
v2_rr_0011527,False,routine_legitimate,2011-12-30T13:59:19.530544512Z,consistent
v2_rr_0011528,False,routine_legitimate,2011-12-30T14:37:59.688118318Z,consistent
v2_rr_0011529,False,routine_legitimate,2011-12-27T14:39:35.541283683Z,consistent
v2_rr_0011530,False,routine_legitimate,2011-12-25T15:18:55.947340503Z,consistent
v2_rr_0011531,False,routine_legitimate,2011-12-22T16:14:08.466693536Z,evidence_inconclusive
v2_rr_0011532,True,supporting_entity_pattern,2011-12-27T16:32:23.880064713Z,inconsistent
v2_rr_0011533,False,routine_legitimate,2011-12-31T17:11:37.207479591Z,consistent
v2_rr_0011534,False,routine_legitimate,2011-12-25T17:27:23.903528367Z,consistent
v2_rr_0011535,False,routine_legitimate,2011-12-24T17:59:36.432117969Z,consistent
v2_rr_0011536,False,first_time_refund,2011-12-23T18:03:29.934033955Z,evidence_inconclusive
v2_rr_0011537,False,routine_legitimate,2011-12-29T18:36:16.540356885Z,consistent
v2_rr_0011538,True,cross_category_escalation,2011-12-27T19:31:15.114183938Z,inconsistent
v2_rr_0011539,False,routine_legitimate,2011-12-29T19:56:16.207890410Z,consistent
v2_rr_0011540,False,routine_legitimate,2011-12-26T20:02:32.437495530Z,evidence_inconclusive
v2_rr_0011541,False,routine_legitimate,2011-12-29T20:10:48.068421928Z,consistent
v2_rr_0011542,False,routine_legitimate,2011-12-27T20:54:24.646227529Z,inconsistent
v2_rr_0011543,False,routine_legitimate,2011-12-26T20:54:24.690236450Z,consistent
v2_rr_0011544,False,routine_legitimate,2011-12-24T21:04:57.082522431Z,evidence_inconclusive
v2_rr_0011545,False,cold_start_customer,2011-12-24T23:00:53.967905109Z,consistent
v2_rr_0011546,False,routine_legitimate,2011-12-24T02:25:10.109658288Z,consistent
v2_rr_0011547,False,routine_legitimate,2011-12-28T03:29:26.421716989Z,consistent
v2_rr_0011548,False,routine_legitimate,2011-12-26T06:15:26.602672515Z,consistent
v2_rr_0011549,True,evidence_inconsistency,2011-12-28T06:43:15.214287482Z,inconsistent
v2_rr_0011550,False,unusual_legitimate_purchase,2011-12-25T06:59:51.127918230Z,evidence_inconclusive
v2_rr_0011551,False,missing_evidence,2011-12-30T07:21:01.781920782Z,evidence_inconclusive
v2_rr_0011552,False,routine_legitimate,2012-01-01T07:22:52.842420962Z,consistent
v2_rr_0011553,True,serial_false_claim,2011-12-23T07:51:35.414128472Z,inconsistent
v2_rr_0011554,False,routine_legitimate,2011-12-31T08:48:12.737573601Z,consistent
v2_rr_0011555,False,routine_legitimate,2012-01-01T09:32:14.070200984Z,evidence_inconclusive
v2_rr_0011556,False,routine_legitimate,2011-12-29T10:30:44.645172110Z,consistent
v2_rr_0011557,True,repeated_claim_pattern,2011-12-28T10:40:43.637286822Z,evidence_inconclusive
v2_rr_0011558,False,routine_legitimate,2011-12-24T11:41:36.500820924Z,consistent
v2_rr_0011559,True,peer_deviation,2011-12-25T11:53:35.182121511Z,evidence_inconclusive
v2_rr_0011560,False,routine_legitimate,2011-12-29T12:53:08.697078812Z,consistent
v2_rr_0011561,True,claim_timing,2011-12-30T12:58:25.815227564Z,inconsistent
v2_rr_0011562,False,verifier_unavailable,2011-12-25T16:33:32.670968544Z,verifier_unavailable
v2_rr_0011563,True,claim_reason_inconsistency,2011-12-25T17:57:11.009534277Z,evidence_inconclusive
v2_rr_0011564,True,supporting_entity_pattern,2011-12-29T18:30:15.712371932Z,inconsistent
v2_rr_0011565,False,genuine_product_defect_burst,2011-12-29T20:59:53.288308639Z,consistent
v2_rr_0011566,False,routine_legitimate,2011-12-30T21:02:16.015089584Z,consistent
v2_rr_0011567,False,routine_legitimate,2011-12-30T22:13:52.082295400Z,consistent
v2_rr_0011568,False,routine_legitimate,2011-12-31T23:18:55.122583227Z,consistent
v2_rr_0011569,False,routine_legitimate,2011-12-31T23:20:03.040075723Z,consistent
v2_rr_0011570,False,routine_legitimate,2011-12-24T23:52:51.638980672Z,consistent
v2_rr_0011571,False,routine_legitimate,2011-12-27T00:15:00.463587409Z,consistent
v2_rr_0011572,False,high_value_loyal_customer,2011-12-25T00:32:44.739792327Z,consistent
v2_rr_0011573,False,first_time_refund,2011-12-27T01:43:35.319651424Z,consistent
v2_rr_0011574,False,routine_legitimate,2012-01-01T01:58:16.531051770Z,consistent
v2_rr_0011575,False,routine_legitimate,2012-01-02T03:13:15.814586816Z,consistent
v2_rr_0011576,False,routine_legitimate,2011-12-31T04:56:09.811733875Z,consistent
v2_rr_0011577,False,routine_legitimate,2011-12-25T07:45:20.257983027Z,consistent
v2_rr_0011578,False,routine_legitimate,2011-12-27T07:46:18.559561783Z,consistent
v2_rr_0011579,False,routine_legitimate,2011-12-25T08:45:31.167788856Z,consistent
v2_rr_0011580,False,routine_legitimate,2012-01-02T09:26:16.710920556Z,consistent
v2_rr_0011581,False,routine_legitimate,2011-12-31T10:22:36.112974318Z,consistent
v2_rr_0011582,False,routine_legitimate,2011-12-31T10:33:13.320665785Z,consistent
v2_rr_0011583,False,routine_legitimate,2011-12-31T12:01:08.217712827Z,consistent
v2_rr_0011584,False,routine_legitimate,2011-12-26T12:04:05.440961775Z,consistent
v2_rr_0011585,False,routine_legitimate,2011-12-28T12:15:33.404511201Z,consistent
v2_rr_0011586,False,routine_legitimate,2011-12-25T12:54:17.873022097Z,consistent
v2_rr_0011587,False,routine_legitimate,2012-01-01T13:41:14.990572388Z,consistent
v2_rr_0011588,False,routine_legitimate,2011-12-27T13:47:28.838421385Z,consistent
v2_rr_0011589,False,routine_legitimate,2011-12-25T17:27:37.260746341Z,consistent
v2_rr_0011590,False,cold_start_customer,2012-01-02T19:23:21.453242938Z,consistent
v2_rr_0011591,True,cross_category_escalation,2011-12-25T20:24:23.643724352Z,inconsistent
v2_rr_0011592,False,routine_legitimate,2011-12-31T22:04:18.847243436Z,consistent
v2_rr_0011593,False,routine_legitimate,2012-01-02T22:33:00.381680880Z,consistent
v2_rr_0011594,False,unusual_legitimate_purchase,2011-12-26T22:54:14.065216412Z,consistent
v2_rr_0011595,False,routine_legitimate,2011-12-25T23:38:36.428193729Z,consistent
v2_rr_0011596,False,routine_legitimate,2011-12-29T00:13:18.218782837Z,consistent
v2_rr_0011597,False,routine_legitimate,2011-12-27T00:49:19.572413102Z,consistent
v2_rr_0011598,False,missing_evidence,2012-01-01T01:10:34.265486493Z,evidence_inconclusive
v2_rr_0011599,False,routine_legitimate,2011-12-31T01:42:04.181746845Z,consistent
v2_rr_0011600,False,routine_legitimate,2011-12-29T02:14:49.848499878Z,consistent
v2_rr_0011601,False,verifier_unavailable,2011-12-29T02:29:40.703220356Z,verifier_unavailable
v2_rr_0011602,False,routine_legitimate,2011-12-25T02:53:02.070206340Z,consistent
v2_rr_0011603,False,genuine_product_defect_burst,2012-01-01T05:10:29.360988492Z,consistent
v2_rr_0011604,False,high_value_loyal_customer,2012-01-03T05:51:45.201934914Z,inconsistent
v2_rr_0011605,False,routine_legitimate,2012-01-02T05:56:08.232000156Z,consistent
v2_rr_0011606,False,first_time_refund,2012-01-02T06:52:50.545561645Z,consistent
v2_rr_0011607,False,cold_start_customer,2011-12-25T08:17:10.812621699Z,consistent
v2_rr_0011608,False,routine_legitimate,2011-12-31T08:41:44.116695266Z,consistent
v2_rr_0011609,False,routine_legitimate,2011-12-31T09:31:13.315403172Z,evidence_inconclusive
v2_rr_0011610,False,routine_legitimate,2011-12-30T10:51:30.654442754Z,consistent
v2_rr_0011611,False,routine_legitimate,2011-12-28T10:53:18.587053524Z,consistent
v2_rr_0011612,False,unusual_legitimate_purchase,2012-01-01T11:21:26.321780703Z,consistent
v2_rr_0011613,False,missing_evidence,2011-12-31T11:49:08.059324112Z,evidence_inconclusive
v2_rr_0011614,False,routine_legitimate,2011-12-27T12:14:21.280689357Z,consistent
v2_rr_0011615,False,verifier_unavailable,2011-12-30T12:37:21.508867334Z,verifier_unavailable
v2_rr_0011616,False,routine_legitimate,2011-12-25T13:24:10.381695451Z,consistent
v2_rr_0011617,True,evidence_inconsistency,2011-12-31T14:53:58.194884406Z,consistent
v2_rr_0011618,False,routine_legitimate,2011-12-29T15:02:21.960990423Z,consistent
v2_rr_0011619,False,routine_legitimate,2011-12-30T17:24:28.404643137Z,evidence_inconclusive
v2_rr_0011620,False,routine_legitimate,2012-01-02T17:39:28.184573274Z,consistent
v2_rr_0011621,False,routine_legitimate,2011-12-28T18:21:10.093103318Z,consistent
v2_rr_0011622,False,routine_legitimate,2011-12-29T19:31:13.402335122Z,consistent
v2_rr_0011623,False,routine_legitimate,2011-12-31T19:41:30.821112514Z,consistent
v2_rr_0011624,False,routine_legitimate,2012-01-03T19:52:52.058296854Z,consistent
v2_rr_0011625,False,routine_legitimate,2011-12-25T22:09:48.316314916Z,consistent
v2_rr_0011626,False,routine_legitimate,2011-12-30T23:39:33.368966835Z,consistent
v2_rr_0011627,False,routine_legitimate,2011-12-27T00:10:03.545647249Z,consistent
v2_rr_0011628,False,routine_legitimate,2012-01-03T00:48:19.914247938Z,consistent
v2_rr_0011629,False,genuine_product_defect_burst,2011-12-31T00:48:45.668118938Z,consistent
v2_rr_0011630,False,routine_legitimate,2011-12-31T02:23:18.612965060Z,consistent
v2_rr_0011631,False,routine_legitimate,2012-01-03T02:56:02.490199729Z,evidence_inconclusive
v2_rr_0011632,True,serial_false_claim,2012-01-03T02:57:39.037313983Z,inconsistent
v2_rr_0011633,False,routine_legitimate,2011-12-30T04:21:49.121779522Z,consistent
v2_rr_0011634,False,high_value_loyal_customer,2011-12-27T04:51:40.722036147Z,consistent
v2_rr_0011635,True,repeated_claim_pattern,2011-12-28T05:12:54.091256952Z,inconsistent
v2_rr_0011636,False,routine_legitimate,2011-12-27T06:05:58.510117184Z,inconsistent
v2_rr_0011637,True,peer_deviation,2011-12-28T06:08:58.759622814Z,inconsistent
v2_rr_0011638,True,claim_timing,2011-12-29T06:28:35.137565094Z,inconsistent
v2_rr_0011639,False,first_time_refund,2011-12-31T07:06:32.524834446Z,consistent
v2_rr_0011640,False,routine_legitimate,2012-01-01T12:31:31.537698324Z,consistent
v2_rr_0011641,False,routine_legitimate,2012-01-03T14:19:19.204662487Z,consistent
v2_rr_0011642,False,routine_legitimate,2011-12-31T14:44:34.918613324Z,consistent
v2_rr_0011643,True,claim_reason_inconsistency,2011-12-29T17:11:18.001073721Z,inconsistent
v2_rr_0011644,False,routine_legitimate,2012-01-04T17:57:25.513769198Z,consistent
v2_rr_0011645,False,cold_start_customer,2011-12-27T18:21:01.139194639Z,consistent
v2_rr_0011646,False,routine_legitimate,2011-12-26T18:24:46.292230750Z,consistent
v2_rr_0011647,False,routine_legitimate,2012-01-01T19:15:04.946693984Z,inconsistent
v2_rr_0011648,False,routine_legitimate,2012-01-02T20:28:03.788806946Z,inconsistent
v2_rr_0011649,False,unusual_legitimate_purchase,2011-12-28T20:33:41.364649404Z,inconsistent
v2_rr_0011650,False,routine_legitimate,2011-12-29T21:19:52.438394139Z,consistent
v2_rr_0011651,True,supporting_entity_pattern,2012-01-04T22:19:51.569087644Z,inconsistent
v2_rr_0011652,False,routine_legitimate,2012-01-04T23:44:02.052848372Z,consistent
v2_rr_0011653,False,routine_legitimate,2011-12-28T01:09:13.263473923Z,consistent
v2_rr_0011654,False,routine_legitimate,2011-12-28T01:13:03.930456964Z,inconsistent
v2_rr_0011655,False,routine_legitimate,2011-12-28T03:07:06.490364026Z,consistent
v2_rr_0011656,False,routine_legitimate,2012-01-05T04:00:13.515881686Z,consistent
v2_rr_0011657,False,missing_evidence,2012-01-04T05:30:42.435619581Z,evidence_inconclusive
v2_rr_0011658,True,cross_category_escalation,2012-01-02T05:45:23.269185279Z,inconsistent
v2_rr_0011659,False,routine_legitimate,2011-12-28T05:57:50.367842655Z,consistent
v2_rr_0011660,False,routine_legitimate,2012-01-03T08:05:49.731156283Z,consistent
v2_rr_0011661,False,routine_legitimate,2011-12-28T10:20:04.342096824Z,consistent
v2_rr_0011662,False,routine_legitimate,2011-12-27T10:21:01.373612473Z,consistent
v2_rr_0011663,False,routine_legitimate,2011-12-29T10:47:27.476447810Z,evidence_inconclusive
v2_rr_0011664,True,evidence_inconsistency,2012-01-03T11:09:52.891523907Z,consistent
v2_rr_0011665,False,routine_legitimate,2012-01-02T11:12:16.474312764Z,consistent
v2_rr_0011666,False,routine_legitimate,2012-01-05T11:58:33.655820462Z,consistent
v2_rr_0011667,False,routine_legitimate,2012-01-02T12:13:08.131718677Z,consistent
v2_rr_0011668,False,verifier_unavailable,2011-12-28T13:47:03.515632540Z,verifier_unavailable
v2_rr_0011669,False,routine_legitimate,2011-12-31T14:44:35.035088119Z,consistent
v2_rr_0011670,True,serial_false_claim,2012-01-01T16:44:51.469862176Z,inconsistent
v2_rr_0011671,False,routine_legitimate,2011-12-29T17:24:07.957266896Z,consistent
v2_rr_0011672,False,routine_legitimate,2011-12-30T19:09:33.924321126Z,consistent
v2_rr_0011673,False,routine_legitimate,2012-01-01T19:27:48.445023906Z,consistent
v2_rr_0011674,False,routine_legitimate,2011-12-28T19:47:51.713305046Z,consistent
v2_rr_0011675,True,repeated_claim_pattern,2012-01-01T19:52:04.044560748Z,inconsistent
v2_rr_0011676,False,routine_legitimate,2011-12-31T20:07:08.575822396Z,consistent
v2_rr_0011677,False,genuine_product_defect_burst,2011-12-29T21:28:41.339973346Z,consistent
v2_rr_0011678,False,high_value_loyal_customer,2011-12-27T21:41:09.078528693Z,consistent
v2_rr_0011679,False,routine_legitimate,2012-01-02T21:46:26.171202828Z,consistent
v2_rr_0011680,False,routine_legitimate,2012-01-02T23:21:43.691930484Z,consistent
v2_rr_0011681,False,routine_legitimate,2012-01-06T00:05:56.018233797Z,consistent
v2_rr_0011682,False,routine_legitimate,2011-12-29T00:47:03.620023874Z,consistent
v2_rr_0011683,False,routine_legitimate,2012-01-06T02:23:34.539002569Z,consistent
v2_rr_0011684,False,routine_legitimate,2012-01-04T02:48:36.603715090Z,consistent
v2_rr_0011685,False,routine_legitimate,2012-01-04T02:50:32.628818259Z,evidence_inconclusive
v2_rr_0011686,False,first_time_refund,2012-01-04T03:03:41.438994451Z,consistent
v2_rr_0011687,False,routine_legitimate,2011-12-29T03:23:56.892840318Z,consistent
v2_rr_0011688,False,routine_legitimate,2011-12-29T04:37:54.549515467Z,consistent
v2_rr_0011689,False,routine_legitimate,2012-01-05T07:22:34.074747934Z,consistent
v2_rr_0011690,False,cold_start_customer,2011-12-28T08:29:37.669790139Z,consistent
v2_rr_0011691,False,routine_legitimate,2012-01-01T09:18:50.361104537Z,consistent
v2_rr_0011692,False,routine_legitimate,2012-01-03T10:53:00.592241498Z,consistent
v2_rr_0011693,False,routine_legitimate,2012-01-04T12:12:39.613981564Z,consistent
v2_rr_0011694,False,unusual_legitimate_purchase,2012-01-05T13:59:09.220540444Z,consistent
v2_rr_0011695,False,routine_legitimate,2012-01-04T15:29:20.434915508Z,consistent
v2_rr_0011696,False,routine_legitimate,2011-12-28T16:21:29.489203414Z,consistent
v2_rr_0011697,False,routine_legitimate,2012-01-02T17:08:26.195351536Z,consistent
v2_rr_0011698,False,routine_legitimate,2011-12-30T17:35:19.399234221Z,consistent
v2_rr_0011699,False,routine_legitimate,2011-12-29T18:45:16.506547602Z,consistent
v2_rr_0011700,False,routine_legitimate,2012-01-05T19:47:57.960050058Z,consistent
v2_rr_0011701,False,missing_evidence,2012-01-02T19:58:26.856804339Z,evidence_inconclusive
v2_rr_0011702,False,routine_legitimate,2012-01-02T21:49:09.613022640Z,evidence_inconclusive
v2_rr_0011703,False,routine_legitimate,2011-12-31T23:43:27.077243767Z,consistent
v2_rr_0011704,False,verifier_unavailable,2012-01-04T23:52:07.479889928Z,verifier_unavailable
v2_rr_0011705,False,routine_legitimate,2012-01-04T23:54:45.153683127Z,consistent
v2_rr_0011706,False,genuine_product_defect_burst,2011-12-30T23:55:18.158018036Z,consistent
v2_rr_0011707,False,routine_legitimate,2011-12-30T00:21:54.686525599Z,consistent
v2_rr_0011708,False,routine_legitimate,2011-12-30T00:37:55.235010925Z,inconsistent
v2_rr_0011709,False,routine_legitimate,2012-01-01T02:27:08.818297225Z,consistent
v2_rr_0011710,False,routine_legitimate,2012-01-02T02:43:21.031475932Z,consistent
v2_rr_0011711,False,routine_legitimate,2012-01-07T03:18:42.648377977Z,consistent
v2_rr_0011712,False,routine_legitimate,2012-01-01T05:22:51.833393437Z,consistent
v2_rr_0011713,False,high_value_loyal_customer,2012-01-04T06:42:54.619385174Z,consistent
v2_rr_0011714,False,routine_legitimate,2011-12-30T08:07:14.435356605Z,consistent
v2_rr_0011715,False,routine_legitimate,2012-01-06T08:32:51.141899588Z,consistent
v2_rr_0011716,False,routine_legitimate,2011-12-31T08:45:26.233357903Z,inconsistent
v2_rr_0011717,False,first_time_refund,2012-01-07T09:17:26.400949063Z,consistent
v2_rr_0011718,False,routine_legitimate,2012-01-01T10:38:18.184442059Z,consistent
v2_rr_0011719,False,routine_legitimate,2011-12-31T10:40:39.760207246Z,consistent
v2_rr_0011720,False,routine_legitimate,2012-01-02T13:04:34.580654007Z,consistent
v2_rr_0011721,False,routine_legitimate,2011-12-30T13:30:53.828511205Z,evidence_inconclusive
v2_rr_0011722,False,routine_legitimate,2011-12-31T14:20:23.484425957Z,consistent
v2_rr_0011723,False,routine_legitimate,2011-12-30T15:34:53.398194507Z,consistent
v2_rr_0011724,False,routine_legitimate,2012-01-07T15:54:40.073901207Z,consistent
v2_rr_0011725,False,routine_legitimate,2012-01-06T16:31:31.305423460Z,consistent
v2_rr_0011726,False,routine_legitimate,2012-01-06T16:41:41.099070386Z,consistent
v2_rr_0011727,False,cold_start_customer,2012-01-06T17:10:32.043981141Z,consistent
v2_rr_0011728,False,unusual_legitimate_purchase,2012-01-05T17:22:17.172013544Z,consistent
v2_rr_0011729,False,routine_legitimate,2011-12-30T18:35:24.861296823Z,consistent
v2_rr_0011730,False,missing_evidence,2011-12-30T19:05:27.019590705Z,evidence_inconclusive
v2_rr_0011731,True,peer_deviation,2012-01-04T21:08:29.361792670Z,inconsistent
v2_rr_0011732,False,verifier_unavailable,2012-01-02T23:38:42.901163997Z,verifier_unavailable
v2_rr_0011733,False,routine_legitimate,2011-12-29T23:55:03.116326728Z,consistent
v2_rr_0011734,False,genuine_product_defect_burst,2011-12-31T01:11:45.272133836Z,consistent
v2_rr_0011735,False,routine_legitimate,2011-12-30T01:22:02.483533856Z,consistent
v2_rr_0011736,False,routine_legitimate,2012-01-06T01:48:13.299074811Z,consistent
v2_rr_0011737,False,routine_legitimate,2012-01-01T02:05:33.294916291Z,consistent
v2_rr_0011738,False,routine_legitimate,2012-01-07T02:16:21.840111848Z,consistent
v2_rr_0011739,False,high_value_loyal_customer,2011-12-30T02:37:01.678634433Z,consistent
v2_rr_0011740,False,routine_legitimate,2011-12-30T02:41:49.898409806Z,consistent
v2_rr_0011741,False,routine_legitimate,2012-01-05T02:51:43.980454272Z,consistent
v2_rr_0011742,False,routine_legitimate,2011-12-31T05:36:16.890257167Z,consistent
v2_rr_0011743,False,first_time_refund,2012-01-02T06:00:51.374466302Z,consistent
v2_rr_0011744,False,routine_legitimate,2012-01-08T06:15:23.287821366Z,consistent
v2_rr_0011745,True,claim_timing,2012-01-04T07:03:03.449607100Z,inconsistent
v2_rr_0011746,False,routine_legitimate,2012-01-01T07:11:16.710100321Z,evidence_inconclusive
v2_rr_0011747,False,routine_legitimate,2011-12-30T09:52:32.485608124Z,consistent
v2_rr_0011748,False,routine_legitimate,2012-01-05T10:29:37.405683320Z,consistent
v2_rr_0011749,False,routine_legitimate,2012-01-02T12:07:17.129651515Z,consistent
v2_rr_0011750,False,cold_start_customer,2012-01-01T12:35:46.102229382Z,consistent
v2_rr_0011751,False,routine_legitimate,2011-12-30T13:12:18.347319234Z,evidence_inconclusive
v2_rr_0011752,False,routine_legitimate,2011-12-31T13:33:34.370389915Z,consistent
v2_rr_0011753,False,routine_legitimate,2011-12-30T15:01:31.811340514Z,evidence_inconclusive
v2_rr_0011754,False,unusual_legitimate_purchase,2012-01-05T15:47:59.629094188Z,consistent
v2_rr_0011755,False,routine_legitimate,2012-01-02T16:53:01.912485639Z,consistent
v2_rr_0011756,False,routine_legitimate,2012-01-04T17:05:04.302058438Z,consistent
v2_rr_0011757,False,routine_legitimate,2012-01-06T18:01:28.533238736Z,consistent
v2_rr_0011758,False,routine_legitimate,2012-01-02T18:36:50.452449174Z,consistent
v2_rr_0011759,False,routine_legitimate,2011-12-31T19:01:12.729170342Z,consistent
v2_rr_0011760,True,claim_reason_inconsistency,2011-12-30T19:05:04.186988468Z,inconsistent
v2_rr_0011761,False,routine_legitimate,2012-01-03T20:24:10.168637870Z,consistent
v2_rr_0011762,False,routine_legitimate,2012-01-08T21:13:14.238441939Z,consistent
v2_rr_0011763,False,routine_legitimate,2012-01-06T23:40:39.858289274Z,evidence_inconclusive
v2_rr_0011764,False,routine_legitimate,2012-01-07T00:18:21.905797780Z,consistent
v2_rr_0011765,False,routine_legitimate,2012-01-06T01:10:20.695786336Z,consistent
v2_rr_0011766,True,supporting_entity_pattern,2012-01-04T01:51:21.120015638Z,consistent
